Total_Caribou,HERD,Date,year,Lat,Long,HerdYear,Month,season,phase
5,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
5,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
5,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
5,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
5,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
4,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
3,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
2,Avalon,1992-12-05T03:30:00Z,1992,,,Avalon_1992,12,Winter,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
8,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
8,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
7,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
7,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
6,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
5,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
4,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
3,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
3,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
2,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
2,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
2,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
2,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
2,Avalon,1996-10-19T02:30:00Z,1996,,,Avalon_1996,10,Autumn,1987-1997
1,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
1,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
3,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
15,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
1,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
9,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
12,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
16,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
18,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
10,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
18,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
4,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
19,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
12,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
19,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
6,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
4,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
30,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
27,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
15,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
4,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
37,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
1,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
9,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
1,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
17,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
6,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
14,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
4,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2001-06-25T02:30:00Z,2001,,,Avalon_2001,6,Calving,2001-2013
2,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
4,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
8,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
5,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
3,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
3,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
10,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
6,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
6,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
3,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
2,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
2,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
3,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
8,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
2,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
5,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
2,Avalon,2008-04-21T02:30:00Z,2008,,,Avalon_2008,4,Calving,2001-2013
3,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
4,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
6,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
3,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
4,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
8,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
2,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
26,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
35,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
5,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
3,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
1,Avalon,2008-06-19T02:30:00Z,2008,,,Avalon_2008,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
6,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
6,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
3,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
4,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
19,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
10,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
6,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
6,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
3,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
9,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
1,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
2,Avalon,2010-06-10T02:30:00Z,2010,,,Avalon_2010,6,Calving,2001-2013
17,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
20,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
14,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
8,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
4,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
10,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
6,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
6,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
3,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
5,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
3,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
2,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
5,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
1,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
2,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
1,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
14,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
15,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
19,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
2,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
3,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
3,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
10,Avalon,2010-03-11T03:30:00Z,2010,,,Avalon_2010,3,Winter,2001-2013
20,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
7,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
13,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
5,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
2,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
11,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
21,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
7,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
3,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
19,Avalon,2011-03-31T02:30:00Z,2011,,,Avalon_2011,3,Winter,2001-2013
21,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
10,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
4,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
10,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
11,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
3,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
10,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
4,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
8,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
8,Avalon,2012-03-31T02:30:00Z,2012,,,Avalon_2012,3,Winter,2001-2013
11,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
24,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
30,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
3,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
5,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
12,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
8,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
11,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
5,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
13,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
6,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
30,Avalon,2013-02-26T03:30:00Z,2013,,,Avalon_2013,2,Winter,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
16,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
10,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
10,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
8,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
17,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
12,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
8,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
18,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
9,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
15,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
29,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
18,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
10,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
8,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
12,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
12,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
7,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
7,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
6,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
5,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
4,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
13,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
2,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
3,Avalon,2002-10-10T02:30:00Z,2002,,,Avalon_2002,10,Autumn,2001-2013
1,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
7,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
5,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
3,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
6,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
2,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
5,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
5,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
4,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
14,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
8,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
7,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
16,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
7,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
3,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
9,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
22,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
15,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
10,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
3,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
1,Avalon,2007-10-23T02:30:00Z,2007,,,Avalon_2007,10,Autumn,2001-2013
1,Avalon,2005-06-16T02:30:00Z,2005,"","",Avalon_2005,6,Calving,2001-2013
2,Avalon,2005-06-16T02:30:00Z,2005,"","",Avalon_2005,6,Calving,2001-2013
14,Avalon,2005-06-16T02:30:00Z,2005,"","",Avalon_2005,6,Calving,2001-2013
4,Avalon,2005-06-16T02:30:00Z,2005,"","",Avalon_2005,6,Calving,2001-2013
3,Avalon,2005-06-16T02:30:00Z,2005,"","",Avalon_2005,6,Calving,2001-2013
